"CTuid","CTdguid","CTname","CTpop_2021","CTtdwell_2021","CTurdwell_2021","CTpop_2016","CTpop_2016a","CTtdwell_2016a","CTurdwell_2016a","CTarea","CTadj","CTir_2016","CTir_2021","PRuid","CMAcode","CTcode"
"9330183.17","2021S05079330183.17","0183.17",4951,1611,1583,,4739,1612,1529,"0.8613","1","0","0","59","933","6833"
"9330184.07","2021S05079330184.07","0184.07",5616,1947,1874,5501,5501,1994,1917,"1.3349","0","0","0","59","933","5908"
"9330184.08","2021S05079330184.08","0184.08",5956,1763,1661,5537,5537,1731,1567,"1.2755","0","0","0","59","933","5909"
"9330184.09","2021S05079330184.09","0184.09",4903,1392,1320,4736,4736,1390,1305,"1.3166","0","0","0","59","933","5910"
"9330184.10","2021S05079330184.10","0184.10",5146,1556,1445,5190,5190,1583,1464,"1.3295","0","0","0","59","933","5911"
"9330184.13","2021S05079330184.13","0184.13",6811,2056,1940,5668,5668,1776,1543,"4.5181","0","0","0","59","933","2277"
"9330184.15","2021S05079330184.15","0184.15",3215,889,849,3364,3364,893,869,"0.9848","0","0","0","59","933","4646"
"9330184.16","2021S05079330184.16","0184.16",6200,1778,1652,5860,5860,1678,1598,"1.6529","0","0","0","59","933","4647"
"9330184.17","2021S05079330184.17","0184.17",8217,2423,2299,,5513,1776,1642,"1.3058","1","0","0","59","933","6805"
"9330184.18","2021S05079330184.18","0184.18",3125,933,873,,2849,903,801,"0.6622","1","0","0","59","933","6806"
"9330184.19","2021S05079330184.19","0184.19",4420,1490,1456,,4019,1497,1399,"0.6771","1","0","0","59","933","6807"
"9330184.20","2021S05079330184.20","0184.20",5619,1914,1852,,4921,1732,1625,"0.8741","1","0","0","59","933","6808"
"9330184.21","2021S05079330184.21","0184.21",5157,1712,1636,,3932,1445,1385,"1.9696","1","0","0","59","933","6811"
"9330184.22","2021S05079330184.22","0184.22",4363,1734,1703,,4019,1634,1602,"0.6542","1","0","0","59","933","6812"
"9330184.23","2021S05079330184.23","0184.23",7814,2205,2067,,7138,2232,1928,"1.3384","1","0","0","59","933","6817"
"9330184.24","2021S05079330184.24","0184.24",4035,1261,1200,,3763,1187,1102,"1.3023","1","0","0","59","933","6818"
"9330184.25","2021S05079330184.25","0184.25",3267,981,899,,2976,941,839,"0.6502","1","0","0","59","933","6819"
"9330184.26","2021S05079330184.26","0184.26",4069,1102,1061,,3913,1075,1022,"0.6615","1","0","0","59","933","6820"
"9330184.27","2021S05079330184.27","0184.27",3013,879,833,,2685,808,746,"1.2968","1","0","0","59","933","6821"
"9330185.05","2021S05079330185.05","0185.05",6246,1912,1824,5943,5943,1870,1765,"1.3335","0","0","0","59","933","4894"
"9330185.08","2021S05079330185.08","0185.08",1546,471,439,1483,1483,460,425,"3.6568","0","0","0","59","933","5915"
"9330185.09","2021S05079330185.09","0185.09",5202,1827,1780,5127,5127,1819,1774,"2.6571","0","0","0","59","933","5918"
"9330185.10","2021S05079330185.10","0185.10",5940,1661,1538,5894,5894,1683,1496,"1.2948","0","0","0","59","933","5919"
"9330185.12","2021S05079330185.12","0185.12",7002,1864,1780,6780,6780,1868,1733,"1.3233","0","0","0","59","933","5921"
"9330185.15","2021S05079330185.15","0185.15",5838,1738,1637,5867,5867,1731,1611,"2.6237","0","0","0","59","933","5924"
"9330185.16","2021S05079330185.16","0185.16",4972,1373,1291,4968,4968,1347,1263,"2.6093","0","0","0","59","933","5925"
"9330185.17","2021S05079330185.17","0185.17",3674,1404,1363,3520,3520,1366,1317,"1.0377","0","0","0","59","933","2282"
"9330185.18","2021S05079330185.18","0185.18",5410,1580,1494,5295,5295,1525,1460,"1.6842","0","0","0","59","933","2286"
"9330185.19","2021S05079330185.19","0185.19",5882,1974,1884,5975,5975,1985,1895,"0.674","0","0","0","59","933","2297"
"9330185.20","2021S05079330185.20","0185.20",5215,1404,1343,5166,5166,1411,1340,"0.6736","0","0","0","59","933","2298"
"9330185.21","2021S05079330185.21","0185.21",3853,1333,1267,3845,3845,1334,1266,"0.6684","0","0","0","59","933","2299"
"9330185.22","2021S05079330185.22","0185.22",3686,1053,968,3771,3771,1091,950,"0.6722","0","0","0","59","933","2304"
"9330185.23","2021S05079330185.23","0185.23",3266,923,869,,2945,890,776,"0.6627","1","0","0","59","933","6822"
"9330185.24","2021S05079330185.24","0185.24",2610,740,706,,2534,745,683,"0.651","1","0","0","59","933","6823"
"9330185.25","2021S05079330185.25","0185.25",4690,1426,1310,,4151,1301,1127,"1.3116","1","0","0","59","933","6824"
"9330185.26","2021S05079330185.26","0185.26",5899,1840,1778,,5900,1872,1801,"0.8142","1","0","0","59","933","6825"
"9330185.27","2021S05079330185.27","0185.27",2081,595,580,,1944,605,563,"0.5062","1","0","0","59","933","6826"
"9330186.01","2021S05079330186.01","0186.01",7954,2526,2371,7494,7494,2462,2301,"1.9864","0","0","0","59","933","2972"
"9330186.02","2021S05079330186.02","0186.02",6847,2170,2065,6106,6106,2120,1964,"1.9051","0","0","0","59","933","2973"
"9330186.06","2021S05079330186.06","0186.06",4204,1178,1099,4206,4206,1174,1096,"1.2822","0","0","0","59","933","5927"
"9330186.07","2021S05079330186.07","0186.07",5805,1608,1476,5886,5886,1583,1488,"1.3107","0","0","0","59","933","5928"
"9330186.08","2021S05079330186.08","0186.08",6604,1957,1832,6646,6646,2035,1923,"1.3032","0","0","0","59","933","5929"
"9330186.09","2021S05079330186.09","0186.09",3883,1272,1208,,3678,1237,1174,"0.5998","1","0","0","59","933","6827"
"9330186.10","2021S05079330186.10","0186.10",3713,1103,1037,,3914,1137,1073,"0.6516","1","0","0","59","933","6828"
"9330187.04","2021S05079330187.04","0187.04",1876,475,444,1707,1707,462,433,"1.2285","0","0","0","59","933","5930"
"9330187.05","2021S05079330187.05","0187.05",7473,2154,2026,7419,7419,2184,1953,"1.3086","0","0","0","59","933","5931"
"9330187.06","2021S05079330187.06","0187.06",6991,2174,2088,6970,6970,2183,2065,"2.5946","0","0","0","59","933","5934"
"9330187.07","2021S05079330187.07","0187.07",2110,629,616,2013,2013,602,577,"0.6642","0","0","0","59","933","5935"
"9330187.11","2021S05079330187.11","0187.11",6975,2361,2304,6577,6577,2244,2207,"1.3857","0","0","0","59","933","0182"
"9330187.12","2021S05079330187.12","0187.12",4239,1379,1336,4254,4254,1408,1360,"1.1483","0","0","0","59","933","2316"
"9330187.13","2021S05079330187.13","0187.13",4148,1319,1233,3915,3915,1308,1167,"1.1075","0","0","0","59","933","2322"
"9330187.14","2021S05079330187.14","0187.14",3810,1425,1325,3822,3822,1386,1372,"0.6458","0","0","0","59","933","2324"
"9330187.15","2021S05079330187.15","0187.15",4004,1233,1180,4078,4078,1240,1174,"0.6979","0","0","0","59","933","2325"
"9330187.16","2021S05079330187.16","0187.16",3808,1195,1142,3082,3082,946,910,"0.9031","0","0","0","59","933","2326"
"9330187.17","2021S05079330187.17","0187.17",2900,955,902,,2842,940,880,"1.2423","1","0","0","59","933","6815"
"9330187.18","2021S05079330187.18","0187.18",5260,1524,1428,,4925,1490,1382,"1.3388","1","0","0","59","933","6816"
"9330188.01","2021S05079330188.01","0188.01",3183,946,899,3094,3094,925,876,"2.5149","0","0","0","59","933","5938"
"9330188.02","2021S05079330188.02","0188.02",3320,1011,947,3034,3034,921,851,"1.0686","0","0","0","59","933","5939"
"9330188.04","2021S05079330188.04","0188.04",5443,1786,1656,3998,3998,1299,1163,"3.8689","0","0","0","59","933","5941"
"9330188.05","2021S05079330188.05","0188.05",3032,921,890,2724,2724,839,783,"6.7039","0","0","0","59","933","5942"
"9330188.06","2021S05079330188.06","0188.06",2103,732,663,1484,1484,514,460,"3.6619","0","0","0","59","933","5943"
"9330188.07","2021S05079330188.07","0188.07",4282,1300,1247,4309,4309,1281,1217,"2.383","0","0","0","59","933","2329"
"9330188.08","2021S05079330188.08","0188.08",3810,1202,1169,3840,3840,1181,1149,"1.2754","0","0","0","59","933","2331"
"9330189.03","2021S05079330189.03","0189.03",3447,1118,1048,3389,3389,1172,1099,"1.465","0","0","0","59","933","3915"
"9330189.06","2021S05079330189.06","0189.06",3307,1082,1018,3227,3227,1076,1013,"2.4145","0","0","0","59","933","5945"
"9330189.07","2021S05079330189.07","0189.07",3881,1426,1397,3401,3401,1369,1268,"0.8238","0","0","0","59","933","5946"
"9330189.08","2021S05079330189.08","0189.08",7346,2869,2812,7063,7063,2860,2826,"0.6793","0","0","0","59","933","5947"
"9330189.09","2021S05079330189.09","0189.09",4616,1528,1457,4485,4485,1476,1390,"1.3294","0","0","0","59","933","5948"
"9330189.10","2021S05079330189.10","0189.10",6701,2386,2318,6749,6749,2331,2280,"1.3082","0","0","0","59","933","5949"
"9330189.11","2021S05079330189.11","0189.11",5146,2359,2300,,4466,2140,2072,"0.6696","1","0","0","59","933","6829"
"9330189.12","2021S05079330189.12","0189.12",3836,1492,1459,,3779,1483,1463,"0.6718","1","0","0","59","933","6830"
"9330190.03","2021S05079330190.03","0190.03",8068,3181,2987,6896,6896,2674,2475,"1.9322","0","0","0","59","933","4872"
"9330190.04","2021S05079330190.04","0190.04",7590,2492,2324,6984,6984,2379,2225,"3.0531","0","0","0","59","933","5950"
"9330190.05","2021S05079330190.05","0190.05",1987,715,679,1791,1791,693,644,"0.6074","0","0","0","59","933","5951"
"9330190.06","2021S05079330190.06","0190.06",4184,1636,1574,,3662,1505,1467,"0.821","1","0","0","59","933","6809"
"9330190.07","2021S05079330190.07","0190.07",7336,3533,3370,,5336,2527,2395,"0.6497","1","0","0","59","933","6810"
"9330191.03","2021S05079330191.03","0191.03",5569,1695,1572,5619,5619,1749,1618,"1.3193","0","0","0","59","933","5954"
"9330191.04","2021S05079330191.04","0191.04",9821,5079,4761,6927,6927,3788,3247,"1.3287","0","0","0","59","933","5955"
"9330191.05","2021S05079330191.05","0191.05",4373,1403,1289,4036,4036,1422,1246,"1.4081","0","0","0","59","933","2333"
"9330191.06","2021S05079330191.06","0191.06",2917,1287,1206,2701,2701,1224,1134,"0.5009","0","0","0","59","933","2334"
"9330191.07","2021S05079330191.07","0191.07",4363,2232,2115,3929,3929,2238,2054,"0.7254","0","0","0","59","933","2335"
"9330192.00","2021S05079330192.00","0192.00",4856,1647,1524,4194,4194,1523,1347,"9.87","0","0","0","59","933","2351"
"9330200.01","2021S05079330200.01","0200.01",2839,1354,1253,,2003,909,859,"0.9421","1","0","0","59","933","4967"
"9330200.02","2021S05079330200.02","0200.02",8144,2524,2432,,6724,2136,2007,"2.4034","1","0","0","59","933","4969"
"9330201.00","2021S05079330201.00","0201.00",1761,644,614,1752,1752,670,599,"0.7249","0","0","0","59","933","2353"
"9330202.01","2021S05079330202.01","0202.01",4838,2770,2674,,4009,2248,2212,"0.7875","1","0","0","59","933","4980"
"9330202.02","2021S05079330202.02","0202.02",5984,3152,2872,,4945,2597,2424,"0.5062","1","0","0","59","933","4982"
"9330203.00","2021S05079330203.00","0203.00",4744,1757,1687,4838,4838,1792,1708,"1.1241","0","0","0","59","933","2355"
"9330204.01","2021S05079330204.01","0204.01",4768,2599,2510,4532,4532,2517,2413,"0.4071","0","0","0","59","933","5457"
"9330204.02","2021S05079330204.02","0204.02",5420,2762,2612,5356,5356,2802,2685,"0.7031","0","0","0","59","933","5458"
"9330205.01","2021S05079330205.01","0205.01",4450,2617,2494,4329,4329,2540,2430,"0.5061","0","0","0","59","933","1373"
"9330205.02","2021S05079330205.02","0205.02",5830,3172,3075,5553,5553,3152,3058,"0.6206","0","0","0","59","933","1375"
"9330206.00","2021S05079330206.00","0206.00",3759,2211,2127,3070,3070,1778,1697,"0.3088","0","0","0","59","933","2358"
"9330207.00","2021S05079330207.00","0207.00",3275,1855,1779,2447,2447,1505,1435,"0.344","0","0","0","59","933","2359"
"9330208.00","2021S05079330208.00","0208.00",6328,2831,2735,6215,6215,2835,2718,"1.6774","0","0","0","59","933","2360"
"9330209.01","2021S05079330209.01","0209.01",6055,2896,2835,,5575,2639,2542,"0.9019","1","0","0","59","933","4978"
"9330209.02","2021S05079330209.02","0209.02",3891,1474,1422,,3776,1498,1406,"1.1958","1","0","0","59","933","4979"
"9330210.00","2021S05079330210.00","0210.00",6830,3119,2978,5872,5872,2617,2515,"2.4663","0","0","0","59","933","2362"
"9330220.00","2021S05079330220.00","0220.00",1384,507,471,1363,1363,483,434,"9.1048","0","0","0","59","933","2363"
"9330221.01","2021S05079330221.01","0221.01",1854,661,633,1776,1776,648,615,"1.2294","0","0","0","59","933","2979"
"9330221.03","2021S05079330221.03","0221.03",3767,1373,1314,3658,3658,1339,1237,"1.2986","0","0","0","59","933","5318"
"9330221.04","2021S05079330221.04","0221.04",5691,1978,1891,5455,5455,1813,1705,"1.3223","0","0","0","59","933","5319"
"9330222.01","2021S05079330222.01","0222.01",7519,2956,2814,7554,7554,2901,2731,"1.5517","0","0","0","59","933","0794"
"9330222.02","2021S05079330222.02","0222.02",5796,2607,2528,5771,5771,2620,2553,"1.3595","0","0","0","59","933","0799"
"9330223.01","2021S05079330223.01","0223.01",8225,3222,3116,7964,7964,3117,2984,"1.4792","0","0","0","59","933","5320"
"9330223.02","2021S05079330223.02","0223.02",6095,2510,2401,4650,4650,1736,1575,"0.7551","0","0","0","59","933","5321"
"9330224.01","2021S05079330224.01","0224.01",6491,3271,3144,6607,6607,3325,3198,"0.4657","0","0","0","59","933","5322"
"9330224.02","2021S05079330224.02","0224.02",5051,2103,2019,4933,4933,2061,1967,"0.6956","0","0","0","59","933","5323"
"9330225.01","2021S05079330225.01","0225.01",5855,1993,1888,5844,5844,1962,1840,"1.4699","0","0","0","59","933","0781"
"9330225.02","2021S05079330225.02","0225.02",7333,3265,3147,6222,6222,2896,2790,"1.3552","0","0","0","59","933","0783"
"9330226.02","2021S05079330226.02","0226.02",3810,1489,1384,3921,3921,1586,1413,"1.3501","0","0","0","59","933","3917"
"9330226.03","2021S05079330226.03","0226.03",9709,5377,4996,7638,7638,4917,3840,"0.7301","0","0","0","59","933","0776"
"9330226.04","2021S05079330226.04","0226.04",3739,1915,1788,2600,2600,1306,1229,"0.2875","0","0","0","59","933","0779"
"9330227.01","2021S05079330227.01","0227.01",4697,2505,2311,5290,5290,2742,2568,"0.2775","0","0","0","59","933","5324"
"9330227.02","2021S05079330227.02","0227.02",5991,3429,3196,5181,5181,2869,2763,"1.1189","0","0","0","59","933","5325"
"9330228.02","2021S05079330228.02","0228.02",3768,1270,1206,3734,3734,1306,1195,"0.9805","0","0","0","59","933","3919"
"9330228.03","2021S05079330228.03","0228.03",4564,2527,2233,4566,4566,2306,2214,"0.3275","0","0","0","59","933","5326"
"9330228.04","2021S05079330228.04","0228.04",5387,2517,2388,5728,5728,2612,2528,"0.7166","0","0","0","59","933","5327"
"9330229.00","2021S05079330229.00","0229.00",7333,3020,2785,7140,7140,2901,2705,"3.0473","0","0","0","59","933","2372"
"9330230.01","2021S05079330230.01","0230.01",5334,1969,1917,5403,5403,1992,1931,"4.2259","0","0","0","59","933","3920"
"9330230.02","2021S05079330230.02","0230.02",5303,2061,1970,5117,5117,1903,1827,"3.9929","0","0","0","59","933","3921"
"9330231.00","2021S05079330231.00","0231.00",4455,1565,1494,4036,4036,1430,1314,"2.0187","0","0","0","59","933","2374"
"9330232.00","2021S05079330232.00","0232.00",3284,1108,1036,3241,3241,1106,1043,"2.9013","0","0","0","59","933","2375"
"9330233.00","2021S05079330233.00","0233.00",7998,2584,2408,7615,7615,2475,2350,"1.5103","0","0","0","59","933","2376"
"9330234.00","2021S05079330234.00","0234.00",7263,2473,2337,7271,7271,2329,2209,"4.5569","0","0","0","59","933","2377"
"9330235.02","2021S05079330235.02","0235.02",4907,1932,1872,4693,4693,1787,1737,"1.4251","0","0","0","59","933","3923"
"9330235.03","2021S05079330235.03","0235.03",4022,2292,2190,4003,4003,2291,2207,"0.4296","0","0","0","59","933","5328"
"9330235.04","2021S05079330235.04","0235.04",6513,3036,2941,6603,6603,3046,3000,"1.0581","0","0","0","59","933","5329"
"9330236.00","2021S05079330236.00","0236.00",3636,1241,1172,3609,3609,1217,1159,"4.1399","0","0","0","59","933","2379"
"9330237.00","2021S05079330237.00","0237.00",7721,3057,2948,7700,7700,3045,2957,"2.5334","0","0","0","59","933","2380"
"9330238.01","2021S05079330238.01","0238.01",3728,1455,1405,3576,3576,1360,1284,"1.2289","0","0","0","59","933","3924"
"9330238.02","2021S05079330238.02","0238.02",6992,2571,2435,7098,7098,2535,2393,"2.323","0","0","0","59","933","3925"
"9330239.01","2021S05079330239.01","0239.01",5791,2203,2073,5742,5742,2153,2012,"1.5637","0","0","0","59","933","2914"
"9330239.02","2021S05079330239.02","0239.02",9034,5258,4814,5233,5233,2672,2620,"0.7934","0","0","0","59","933","2917"
"9330240.01","2021S05079330240.01","0240.01",12063,6181,5902,8999,8999,4433,4249,"2.2172","0","0","0","59","933","5330"
"9330240.02","2021S05079330240.02","0240.02",5442,2205,2132,5441,5441,2310,2122,"0.8865","0","0","0","59","933","5331"
"9330241.00","2021S05079330241.00","0241.00",7732,3302,3141,7569,7569,3168,3011,"1.9084","0","0","0","59","933","2384"
"9330242.00","2021S05079330242.00","0242.00",7525,3164,2984,7388,7388,3135,2952,"4.608","0","0","0","59","933","2385"
"9330243.01","2021S05079330243.01","0243.01",6159,2429,2251,6127,6127,2378,2205,"1.7013","0","0","0","59","933","4870"
"9330243.02","2021S05079330243.02","0243.02",10164,4465,4061,8696,8696,3819,3535,"13.6224","0","0","0","59","933","4871"
"9330250.01","2021S05079330250.01","0250.01",4256,2036,1724,3680,3680,1915,1495,"50.1235","0","0","0","59","933","5337"
"9330250.02","2021S05079330250.02","0250.02",4638,1846,1601,4303,4303,1862,1486,"830.631","0","0","0","59","933","5338"
"9330251.01","2021S05079330251.01","0251.01",,,,49,49,16,15,"0.5841","0","0","1","59","933","4241"
"9330251.02","2021S05079330251.02","0251.02",111,50,47,127,127,53,44,"5.6321","0","0","0","59","933","4280"
"9330260.04","2021S05079330260.04","0260.04",3635,1369,1274,3842,3842,1379,1337,"1.1853","0","0","0","59","933","6087"
"9330260.05","2021S05079330260.05","0260.05",4121,1585,1539,4044,4044,1523,1498,"3.0807","0","0","0","59","933","6088"
"9330260.06","2021S05079330260.06","0260.06",3968,1465,1405,3993,3993,1482,1417,"2.5837","0","0","0","59","933","6089"
"9330260.07","2021S05079330260.07","0260.07",4576,2043,1992,5011,4770,2091,2076,"1.0561","1","0","0","59","933","6090"
"9330260.08","2021S05079330260.08","0260.08",7356,2427,2368,7503,7503,2409,2353,"3.4403","0","0","0","59","933","6091"
"9330260.10","2021S05079330260.10","0260.10",3926,2030,1976,3988,3988,2027,1983,"0.2962","0","0","0","59","933","4653"
"9330260.11","2021S05079330260.11","0260.11",161,70,66,191,191,82,75,"10.8364","0","0","0","59","933","3873"
"9330260.12","2021S05079330260.12","0260.12",5792,2614,2489,4979,5220,2325,2237,"3.4009","1","0","0","59","933","3876"
"9330270.00","2021S05079330270.00","0270.00",5,6,6,0,0,1,0,"4.4812","0","0","0","59","933","2390"
"9330280.01","2021S05079330280.01","0280.01",55,26,24,54,54,25,22,"0.031","0","0","0","59","933","4227"
"9330280.02","2021S05079330280.02","0280.02",3645,1170,1144,3461,3461,1090,1071,"4.2521","0","0","0","59","933","4229"
"9330281.01","2021S05079330281.01","0281.01",6077,2167,2068,6298,6298,2235,2111,"2.2113","0","0","0","59","933","3926"
"9330281.02","2021S05079330281.02","0281.02",6622,2573,2441,6383,6383,2540,2389,"2.6147","0","0","0","59","933","3927"
"9330282.01","2021S05079330282.01","0282.01",4722,1851,1769,4220,4220,1723,1606,"1.4205","0","0","0","59","933","4644"
"9330282.02","2021S05079330282.02","0282.02",4493,1830,1770,4372,4372,1807,1764,"1.315","0","0","0","59","933","4645"
"9330283.00","2021S05079330283.00","0283.00",7815,3569,3254,7879,7879,3454,3247,"2.1985","0","0","0","59","933","2394"
